_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
36184	SAPN FeedPower State 14	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36185	SAPN FeedPower State 15	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36186	SAPN FeedPower State 16	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36187	SAPN FeedPower State 17	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36188	SAPN FeedPower State 18	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36189	SAPN FeedPower State 19	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36190	SAPN FeedPower State 20	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36191	SAPN FeedPower State 21	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36192	SAPN FeedPower State 22	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36193	SAPN FeedPower State 23	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36194	SAPN FeedPower State 24	R/o unexecuted: 0 running: 1 execution is completed: 2		uint16be	1	1	0		level		true	false	false	false
36195	SAPN FeedPower Limit	R/o 	W	int32be	2	1	0		level		true	false	false	false
36197	Generator operating mode	R/o 0: Grid mode 1: Generator mode		uint16be	1	1	0		level		true	false	false	false
36198	Communication Module software version	R/o 		string	10	1	0		level		true	false	false	false
