_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
46903	External fan selection	R/W 0/1		uint16be	1	1	0		level		true	false	false	false
46904	AC output overload selection	R/W 0: Not overload 1: Overload for some countries 2: All overload		uint16be	1	1	0		level		true	false	false	false
